"Parent ID","Parent SKU","Product ID","Product SKU","Product Name","Slug","Permalink","Description","Excerpt","Type","Visibility","Featured","Virtual","Downloadable","Price","Sale Price","Sale Price Dates From","Sale Price Dates To","Weight","Weight Unit","Height","Height Unit","Width","Width Unit","Length","Length Unit","Category","Tag","Featured Image","Product Gallery","Tax Status","Tax Class","File Download","Download Limit","Download Expiry","Manage Stock","Quantity","Stock Status","Allow Backorders","Sold Individually","Up-Sells","Cross-Sells","Product URL","Button Text","Purchase Note","Product Status","Comment Status"
,,"3385","800","F-00985","f-00985","http://test6.isite39.ru/?????/f-00985/","PONTIAC GTO",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","54","In Stock","No","No",,,,,,"Publish","Open"
,,"3386","801","F-00132","f-00132","http://test6.isite39.ru/?????/f-00132/","MERCEDES",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","65","In Stock","No","No",,,,,,"Publish","Open"
,,"3387","802","F-00134","f-00134","http://test6.isite39.ru/?????/f-00134/","AUDI, VW, SKODA",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","64","In Stock","No","No",,,,,,"Publish","Open"
,,"3388","803","F-00088","f-00088","http://test6.isite39.ru/?????/f-00088/","AUDI, VW, SKODA",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","169","In Stock","No","No",,,,,,"Publish","Open"
,,"3389","804","F-00319","f-00319","http://test6.isite39.ru/?????/f-00319/","OPEL, FORD",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","168","In Stock","No","No",,,,,,"Publish","Open"
,,"3390","805","F-00682","f-00682","http://test6.isite39.ru/?????/f-00682/","BMW, LAND ROVER",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","168","In Stock","No","No",,,,,,"Publish","Open"
,,"3391","806","F-00979","f-00979","http://test6.isite39.ru/?????/f-00979/","IVECO, SEAT",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","168","In Stock","No","No",,,,,,"Publish","Open"
,,"3392","807","F-00169","f-00169","http://test6.isite39.ru/?????/f-00169/","FORD MONDEO",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","100","In Stock","No","No",,,,,,"Publish","Open"
,,"3393","808","F-00487","f-00487","http://test6.isite39.ru/?????/f-00487/","FORD FIESTA",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","100","In Stock","No","No",,,,,,"Publish","Open"
,,"3394","809","F-01024","f-01024","http://test6.isite39.ru/?????/f-01024/","FORD S-MAX",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","100","In Stock","No","No",,,,,,"Publish","Open"
,,"3395","810","F-00026","f-00026","http://test6.isite39.ru/?????/f-00026/","AUDI, WV",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","226","In Stock","No","No",,,,,,"Publish","Open"
,,"3396","811","F-00026M","f-00026m","http://test6.isite39.ru/?????/f-00026m/","AUDI, WV",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","100","In Stock","No","No",,,,,,"Publish","Open"
,,"3397","812","F-00404","f-00404","http://test6.isite39.ru/?????/f-00404/","OPEL",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","158","In Stock","No","No",,,,,,"Publish","Open"
,,"3398","813","F-00981","f-00981","http://test6.isite39.ru/?????/f-00981/","BMW, LAND ROVER",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","217","In Stock","No","No",,,,,,"Publish","Open"
,,"3399","814","F-00981M","f-00981m","http://test6.isite39.ru/?????/f-00981m/","BMW, LAND ROVER",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","100","In Stock","No","No",,,,,,"Publish","Open"
,,"3400","815","F-00142","f-00142","http://test6.isite39.ru/?????/f-00142/","VAUXHALL",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","157","In Stock","No","No",,,,,,"Publish","Open"
,,"3401","816","F-00479","f-00479","http://test6.isite39.ru/?????/f-00479/","MERCEDES",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","216","In Stock","No","No",,,,,,"Publish","Open"
,,"3402","817","F-00479M","f-00479m","http://test6.isite39.ru/?????/f-00479m/","MERCEDES",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","100","In Stock","No","No",,,,,,"Publish","Open"
,,"3403","818","F-00589","f-00589","http://test6.isite39.ru/?????/f-00589/","AUDI, WV",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","300","In Stock","No","No",,,,,,"Publish","Open"
,,"3404","819","F-00589M","f-00589m","http://test6.isite39.ru/?????/f-00589m/","AUDI, WV",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","100","In Stock","No","No",,,,,,"Publish","Open"
,,"3405","820","F-00589A","f-00589a","http://test6.isite39.ru/?????/f-00589a/","AUDI, WV",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","385","In Stock","No","No",,,,,,"Publish","Open"
,,"3406","821","F-01048","f-01048","http://test6.isite39.ru/?????/f-01048/","PONTIAC VIBE",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","100","In Stock","No","No",,,,,,"Publish","Open"
,,"3407","822","F-00378","f-00378","http://test6.isite39.ru/?????/f-00378/","AUDI, WV, BMW",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","600","In Stock","No","No",,,,,,"Publish","Open"
,,"3408","823","F-00409","f-00409","http://test6.isite39.ru/?????/f-00409/","AUDI, WV",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","336","In Stock","No","No",,,,,,"Publish","Open"
,,"3409","824","F-00584","f-00584","http://test6.isite39.ru/?????/f-00584/","AUDI, IVECO",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","98","In Stock","No","No",,,,,,"Publish","Open"
,,"3410","825","F-00835","f-00835","http://test6.isite39.ru/?????/f-00835/","SUZUKI, MAZDA",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","15","In Stock","No","No",,,,,,"Publish","Open"
,,"3411","826","F-00394","f-00394","http://test6.isite39.ru/?????/f-00394/","SUZUKI, MAZDA",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","500","In Stock","No","No",,,,,,"Publish","Open"
,,"3412","827","F-00589AX","f-00589ax","http://test6.isite39.ru/?????/f-00589ax/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","52","In Stock","No","No",,,,,,"Publish","Open"
,,"3413","828","F-00492","f-00492","http://test6.isite39.ru/?????/f-00492/","WV, IVECO",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","152","In Stock","No","No",,,,,,"Publish","Open"
,,"3414","829","F-00754","f-00754","http://test6.isite39.ru/?????/f-00754/","AUDI, FORD",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","151","In Stock","No","No",,,,,,"Publish","Open"
,,"3415","830","F-00022","f-00022","http://test6.isite39.ru/?????/f-00022/","WV, BMW, FIAT",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","328","In Stock","No","No",,,,,,"Publish","Open"
,,"3416","831","F-00057","f-00057","http://test6.isite39.ru/?????/f-00057/","FORD, CITROEN",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","327","In Stock","No","No",,,,,,"Publish","Open"
,,"3417","832","F-00943","f-00943","http://test6.isite39.ru/?????/f-00943/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","21","In Stock","No","No",,,,,,"Publish","Open"
,,"3418","833","F-00434","f-00434","http://test6.isite39.ru/?????/f-00434/","ZF",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","21","In Stock","No","No",,,,,,"Publish","Open"
,,"3419","834","F-00548","f-00548","http://test6.isite39.ru/?????/f-00548/","MERCEDES",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","20","In Stock","No","No",,,,,,"Publish","Open"
,,"3420","835","F-00172","f-00172","http://test6.isite39.ru/?????/f-00172/","BMW",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","43","In Stock","No","No",,,,,,"Publish","Open"
,,"3421","836","F-00478","f-00478","http://test6.isite39.ru/?????/f-00478/","MERCEDES",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","42","In Stock","No","No",,,,,,"Publish","Open"
,,"3422","837","F-00139","f-00139","http://test6.isite39.ru/?????/f-00139/","AUDI, WV",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","312","In Stock","No","No",,,,,,"Publish","Open"
,,"3423","838","F-00139M","f-00139m","http://test6.isite39.ru/?????/f-00139m/","AUDI, WV",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","114","In Stock","No","No",,,,,,"Publish","Open"
,,"3424","839","F-00546","f-00546","http://test6.isite39.ru/?????/f-00546/","IVECO, SEAT",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","310","In Stock","No","No",,,,,,"Publish","Open"
,,"3425","840","F-00546M","f-00546m","http://test6.isite39.ru/?????/f-00546m/","IVECO, SEAT",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","114","In Stock","No","No",,,,,,"Publish","Open"
,,"3426","841","F-00662","f-00662","http://test6.isite39.ru/?????/f-00662/","PORSCHE",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","310","In Stock","No","No",,,,,,"Publish","Open"
,,"3427","842","F-00662M","f-00662m","http://test6.isite39.ru/?????/f-00662m/","PORSCHE",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","114","In Stock","No","No",,,,,,"Publish","Open"
,,"3428","843","F-00749","f-00749","http://test6.isite39.ru/?????/f-00749/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","114","In Stock","No","No",,,,,,"Publish","Open"
,,"3429","844","F-01151","f-01151","http://test6.isite39.ru/?????/f-01151/","ALFA ROMEO",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","114","In Stock","No","No",,,,,,"Publish","Open"
,,"3430","845","F-00204","f-00204","http://test6.isite39.ru/?????/f-00204/","TOYOTA",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","111","In Stock","No","No",,,,,,"Publish","Open"
,,"3431","846","F-00269","f-00269","http://test6.isite39.ru/?????/f-00269/","KIA CARNIVAL",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","329","In Stock","No","No",,,,,,"Publish","Open"
,,"3432","847","F-00269A","f-00269a","http://test6.isite39.ru/?????/f-00269a/","KIA BESTA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","260","In Stock","No","No",,,,,,"Publish","Open"
,,"3433","848","F-00269M","f-00269m","http://test6.isite39.ru/?????/f-00269m/","KIA CARNIVAL",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","67","In Stock","No","No",,,,,,"Publish","Open"
,,"3434","849","F-00743","f-00743","http://test6.isite39.ru/?????/f-00743/","KIA SORENTO",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","66","In Stock","No","No",,,,,,"Publish","Open"
,,"3435","850","F-00814","f-00814","http://test6.isite39.ru/?????/f-00814/","KIA SEDONA, MAZDA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","66","In Stock","No","No",,,,,,"Publish","Open"
,,"3436","851","F-00961","f-00961","http://test6.isite39.ru/?????/f-00961/","AUDI, WV",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","317","In Stock","No","No",,,,,,"Publish","Open"
,,"3437","852","F-00709","f-00709","http://test6.isite39.ru/?????/f-00709/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","37","In Stock","No","No",,,,,,"Publish","Open"
,,"3438","853","F-00706","f-00706","http://test6.isite39.ru/?????/f-00706/","NISSAN, MERKURY",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","58","In Stock","No","No",,,,,,"Publish","Open"
,,"3439","854","F-00045","f-00045","http://test6.isite39.ru/?????/f-00045/","RENAULT",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","372","In Stock","No","No",,,,,,"Publish","Open"
,,"3440","855","F-00869","f-00869","http://test6.isite39.ru/?????/f-00869/","FORD MONDEO",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","297","In Stock","No","No",,,,,,"Publish","Open"
,,"3441","856","F-01023","f-01023","http://test6.isite39.ru/?????/f-01023/","FORD S-MAX",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","297","In Stock","No","No",,,,,,"Publish","Open"
,,"3442","857","F-00843","f-00843","http://test6.isite39.ru/?????/f-00843/","FORD",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","205","In Stock","No","No",,,,,,"Publish","Open"
,,"3443","858","F-00816","f-00816","http://test6.isite39.ru/?????/f-00816/","PONTIAC GTO",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","205","In Stock","No","No",,,,,,"Publish","Open"
,,"3444","859","F-01090","f-01090","http://test6.isite39.ru/?????/f-01090/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","48","In Stock","No","No",,,,,,"Publish","Open"
,,"3445","860","F-00752","f-00752","http://test6.isite39.ru/?????/f-00752/","CADILLAC",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","21","In Stock","No","No",,,,,,"Publish","Open"
,,"3446","861","F-00750","f-00750","http://test6.isite39.ru/?????/f-00750/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","20","In Stock","No","No",,,,,,"Publish","Open"
,,"3447","862","F-00286","f-00286","http://test6.isite39.ru/?????/f-00286/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","286","In Stock","No","No",,,,,,"Publish","Open"
,,"3448","863","F-00113","f-00113","http://test6.isite39.ru/?????/f-00113/","NISSAN, RENAULT",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","546","In Stock","No","No",,,,,,"Publish","Open"
,,"3449","864","F-00729","f-00729","http://test6.isite39.ru/?????/f-00729/","DODGE DAKOTA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","37","In Stock","No","No",,,,,,"Publish","Open"
,,"3450","865","F-00522","f-00522","http://test6.isite39.ru/?????/f-00522/","MAZDA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","69","In Stock","No","No",,,,,,"Publish","Open"
,,"3451","866","F-01069X","f-01069x","http://test6.isite39.ru/?????/f-01069x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","68","In Stock","No","No",,,,,,"Publish","Open"
,,"3452","867","F-00081","f-00081","http://test6.isite39.ru/?????/f-00081/","RENAULT, VOLVO",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","171","In Stock","No","No",,,,,,"Publish","Open"
,,"3453","868","F-00431","f-00431","http://test6.isite39.ru/?????/f-00431/","PEUGEOT, CITROEN",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","170","In Stock","No","No",,,,,,"Publish","Open"
,,"3454","869","F-00633","f-00633","http://test6.isite39.ru/?????/f-00633/","OPEL, NISSAN",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","170","In Stock","No","No",,,,,,"Publish","Open"
,,"3455","870","F-00343","f-00343","http://test6.isite39.ru/?????/f-00343/","ROVER, JAGUAR",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","327","In Stock","No","No",,,,,,"Publish","Open"
,,"3456","871","F-00495","f-00495","http://test6.isite39.ru/?????/f-00495/","FORD",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","149","In Stock","No","No",,,,,,"Publish","Open"
,,"3457","872","F-00428","f-00428","http://test6.isite39.ru/?????/f-00428/","NISSAN",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes",0,"Out of Stock","No","No",,,,,,"Publish","Open"
,,"3458","873","F-00358X","f-00358x","http://test6.isite39.ru/?????/f-00358x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","11","In Stock","No","No",,,,,,"Publish","Open"
,,"3459","874","F-00980X","f-00980x","http://test6.isite39.ru/?????/f-00980x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","11","In Stock","No","No",,,,,,"Publish","Open"
,,"3460","875","F-00673X","f-00673x","http://test6.isite39.ru/?????/f-00673x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","10","In Stock","No","No",,,,,,"Publish","Open"
,,"3461","876","F-00433","f-00433","http://test6.isite39.ru/?????/f-00433/","MAZDA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","87","In Stock","No","No",,,,,,"Publish","Open"
,,"3462","877","F-00062XX","f-00062xx","http://test6.isite39.ru/?????/f-00062xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","321","In Stock","No","No",,,,,,"Publish","Open"
,,"3463","878","F-01066","f-01066","http://test6.isite39.ru/?????/f-01066/","FORD EDGE",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","16","In Stock","No","No",,,,,,"Publish","Open"
,,"3464","879","F-01069","f-01069","http://test6.isite39.ru/?????/f-01069/","MAZDA CX9",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","17","In Stock","No","No",,,,,,"Publish","Open"
,,"3465","880","F-00537XX","f-00537xx","http://test6.isite39.ru/?????/f-00537xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","78","In Stock","No","No",,,,,,"Publish","Open"
,,"3466","881","F-00017XX","f-00017xx","http://test6.isite39.ru/?????/f-00017xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","40","In Stock","No","No",,,,,,"Publish","Open"
,,"3467","882","F-00033XX","f-00033xx","http://test6.isite39.ru/?????/f-00033xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","40","In Stock","No","No",,,,,,"Publish","Open"
,,"3468","883","F-00486XX","f-00486xx","http://test6.isite39.ru/?????/f-00486xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","22","In Stock","No","No",,,,,,"Publish","Open"
,,"3469","884","F-00762XX","f-00762xx","http://test6.isite39.ru/?????/f-00762xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","22","In Stock","No","No",,,,,,"Publish","Open"
,,"3470","885","F-00021XX","f-00021xx","http://test6.isite39.ru/?????/f-00021xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","21","In Stock","No","No",,,,,,"Publish","Open"
,,"3471","886","F-00029XX","f-00029xx","http://test6.isite39.ru/?????/f-00029xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","21","In Stock","No","No",,,,,,"Publish","Open"
,,"3472","887","F-00358","f-00358","http://test6.isite39.ru/?????/f-00358/","PEUGEOT, CITROEN",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","347","In Stock","No","No",,,,,,"Publish","Open"
,,"3473","888","F-00673","f-00673","http://test6.isite39.ru/?????/f-00673/","HYUNDAI, KIA",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","345","In Stock","No","No",,,,,,"Publish","Open"
,,"3474","889","F-00980","f-00980","http://test6.isite39.ru/?????/f-00980/","RENAULT, VOLVO",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","344","In Stock","No","No",,,,,,"Publish","Open"
,,"3475","890","F-00755XX","f-00755xx","http://test6.isite39.ru/?????/f-00755xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","62","In Stock","No","No",,,,,,"Publish","Open"
,,"3476","891","F-00622XX","f-00622xx","http://test6.isite39.ru/?????/f-00622xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","78","In Stock","No","No",,,,,,"Publish","Open"
,,"3477","892","F-00073","f-00073","http://test6.isite39.ru/?????/f-00073/","PEUGEOT, CITROEN",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","32","In Stock","No","No",,,,,,"Publish","Open"
,,"3478","893","F-00435","f-00435","http://test6.isite39.ru/?????/f-00435/","RENAULT",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","32","In Stock","No","No",,,,,,"Publish","Open"
