"O-02916","O-02916",20,20
"O-02917","O-02917",20,20
"O-02918","O-02918",20,20
"O-02918A","O-02918A",20,20
"O-02919","O-02919",20,20
"O-02919A","O-02919A",20,20
"O-02920A","O-02920A",20,20
"O-02921","O-02921",40,20
"O-02921A","O-02921A",20,20
"O-02922","O-02922",20,20
"O-02923","O-02923",20,20
"O-02925A","O-02925A",40,20
"O-02925V","O-02925V",40,20
"O-02926","O-02926",40,20
"O-02928","O-02928",40,20
"O-02929","O-02929",40,20
"O-02930","O-02930",40,20
"O-02931","O-02931",40,20
"O-02932","O-02932",40,20
"O-02932A","O-02932A",40,20
"O-02933","O-02933",40,20
"O-02933A","O-02933A",60,20
"O-02934","O-02934",40,20
"O-02935A","O-02935A",40,20
"O-02936","O-02936",60,20
"O-02936A","O-02936A",60,20
"O-02937","O-02937",40,20
"O-02937A","O-02937A",60,20
"O-02938","O-02938",60,20
"O-02938A","O-02938A",40,20
"O-02939","O-02939",60,20
"O-02939A","O-02939A",60,20
"O-02940A","O-02940A",40,20
"O-02941A","O-02941A",60,20
"O-02942","O-02942",40,20
"O-02943A","O-02943A",60,20
"O-02945","O-02945",60,20
"O-02946","O-02946",60,8
"O-02946A","O-02946A",80,20
"O-02947","O-02947",60,20
"O-02947A","O-02947A",80,20
"O-02948A","O-02948A",60,20
"O-02949","O-02949",80,20
"O-02949A","O-02949A",60,20
"O-02950","O-02950",60,20
"O-02951A","O-02951A",80,20
"O-02952","O-02952",60,20
"O-02952A","O-02952A",60,20
"O-02953V","O-02953V",100,20
"O-02955","O-02955",80,20
"O-02957","O-02957",80,20
"O-02957A","O-02957A",80,20
"O-02958","O-02958",80,20
"O-02959","O-02959",80,20
"O-02960","O-02960",80,20
"O-02962","O-02962",100,20
"O-02962A","O-02962A",100,20
"O-02966","O-02966",120,20
"O-02968A","O-02968A",80,20
"O-02971","O-02971",100,100
"O-03001","O-03001",20,20
"O-03002","O-03002",20,20
"O-03003","O-03003",20,20
"O-03006","O-03006",20,20
"O-03007","O-03007",20,20
"O-03008","O-03008",20,20
"O-03009","O-03009",20,20
"O-03010","O-03010",20,20
"O-03011","O-03011",20,20
"O-03012","O-03012",20,20
"O-03015","O-03015",40,20
"O-03017","O-03017",40,20
"O-03019","O-03019",40,20
"O-03020","O-03020",40,20
"O-03021","O-03021",40,20
"O-03022","O-03022",40,20
"O-03023","O-03023",40,20
"O-03024","O-03024",40,20
"O-03025","O-03025",40,20
"O-03026","O-03026",40,20
"O-03027","O-03027",60,20
"O-03029","O-03029",60,20
"O-03030","O-03030",40,20
"O-03032","O-03032",60,20
"O-03033","O-03033",60,20
"O-03034","O-03034",60,20
"O-03035","O-03035",60,20
"O-03036","O-03036",100,20
"O-03037","O-03037",60,20
"O-03038","O-03038",60,20
"O-03039","O-03039",60,20
"O-03040","O-03040",40,20
"O-03041","O-03041",60,20
"O-03042","O-03042",80,20
"O-03043","O-03043",100,20
"O-03045","O-03045",80,20
"O-03046","O-03046",80,20
"O-03084","O-03084",100,15
"O-04001","O-04001",20,88
"O-04002","O-04002",20,76
"O-04003","O-04003",20,224
"O-04004","O-04004",20,135
"O-04005","O-04005",20,101
"O-04006","O-04006",20,102
"O-04007","O-04007",40,99
"O-04008","O-04008",40,179
"O-04009","O-04009",40,98
"O-04010","O-04010",40,97
"O-04011","O-04011",40,81
"O-04012","O-04012",40,89
"O-04013","O-04013",40,93
"O-04014","O-04014",40,84
"O-04015","O-04015",60,78
"O-04016","O-04016",60,132
"O-04017","O-04017",60,86
"O-04018","O-04018",60,161
"O-04019","O-04019",60,92
"O-04020","O-04020",60,90
"O-04021","O-04021",60,101
"O-04022","O-04022",60,102
"O-04023","O-04023",60,84
"O-04024","O-04024",80,92
"O-04025","O-04025",80,90
"Product SKU","Product Name",,
,"RK8000",,
"RK8001","RK8001",1100,10
8005,"RK8005",1320,32
8006,"RK8006",1300,43
8007,"RK8007",1340,0
8008,"RK8008",1320,57
8009,"RK8009",1380,71
8010,"RK8010",1320,63
8011,"RK8011",1380,43
8012,"RK8012",1360,71
8013,"RK8013",1360,54
8014,"RK8014",1280,58
8015,"RK8015",1340,80
8016,"RK8016",1340,64
8017,"RK8017",1380,35
8018,"RK8018",1360,43
8019,"RK8019",1360,47
8020,"RK8020",1380,61
8021,"RK8021",1380,51
8022,"RK8022",1340,37
8023,"RK8023",1360,0
8024,"RK8024",1360,0
8025,"RK8025",1320,38
8026,"RK8026",1320,52
8027,"RK8027",1420,60
8028,"RK8028",1420,52
8029,"RK8029",1340,21
8030,"RK8030",1380,30
8031,"RK8031",1300,83
8032,"RK8032",1380,85
8033,"RK8033",1340,36
8034,"RK8034",1380,51
8035,"RK8035",1360,34
8036,"RK8036",1380,45
8037,"RK8037",1320,50
8038,"RK8038",1360,107
8039,"RK8039",1380,81
8040,"RK8040",1480,102
8041,"RK8041",1360,32
8042,"RK8042",1340,92
8043,"RK8043",1480,78
8044,"RK8044",1320,36
8045,"RK8045",1320,38
8046,"RK8046",1320,30
8047,"RK8047",1320,28
8048,"RK8048",1320,25
8049,"RK8049",1320,23
8050,"RK8050",1280,112
8051,"RK8051",1280,114
8052,"RK8052",1360,54
8053,"RK8053",1360,57
8054,"RK8054",1420,43
8055,"RK8055",1520,102
,"RK8055",,
8056,"RK8056",1340,55
8057,"RK8057",1360,44
8058,"RK8058",1360,74
8059,"RK8059",1420,54
8060,"RK8060",1320,32
"О-02523","О-02523",20,20
