"Product SKU","Product Name","Price","Quantity","size"
"3295","3295","140","15","016*033"
"3294","3294","140","2","016*035"
"3293","3293","120","17","019*030"
"3292","3292","140","15","016*036"
"3291","3291","140","0","016*032"
"3290","3290","140","0","016*040"
"3289","3289","140","17","016*040"
"3288","3288","120","0","016*028"
"3287","3287","120","25","016*028"
"3286","3286","120","0","016*028"
"3285","3285","140","17","016*28,5/35"
"3284","3284","120","15","016*029"
"3283","3283","160","1","020*042"
"3282","3282","160","17","020*041"
"3281","3281","180","16","044*060"
"3280","3280","180","18","045*054"
"3279","3279","200","3","044*060"
"3278","3278","200","17","042*066"
"3277","3277","200","3","042*062"
"3276","3276","200","3","042*062"
"3275","3275","200","3","042*065"
"3274","3274","200","3","042*065"
"3273","3273","120","16","016*027"
"3272","3272","200","3","042*068"
"3271","3271","340","1","100*124"
"3270","3270","120","1","015*025"
"3269","3269","140","18","015*36,5/46"
"3268","3268","120","0","015*030"
"3266","3266","120","1","010*020"
"3267","3267","160","1","032*042"
"3265","3265","180","18","030*052"
"3264","3264","160","3","032*044"
"3263","3263","160","3","032*042"
"3262","3262","160","3","031*048"
"3261","3261","180","2","031*051"
"3260","3260","160","18","031*041"
"3259","3259","160","17","030*048"
"3258","3258","200","1","030*062"
"3257","3257","180","3","030*055"
"3256","3256","200","4","030*062"
"3255","3255","160","17","030*045"
"3254","3254","160","3","030*047"
"3253","3253","160","0","030*050"
"3252","3252","220","3","030*072"
"3251","3251","160","3","030*047"
"3250","3250","160","3","031*043"
"3249","3249","160","3","030*050"
"3248","3248","160","3","032*045"
"3247","3247","160","3","032*043"
"3246","3246","160","4","032*040"
"3245","3245","160","14","032*042"
"3244","3244","160","3","032*042"
"3243","3243","160","9","030*047"
"3242","3242","160","18","029*041"
"3241","3241","180","1","028*056"
"3240","3240","160","3","028*047"
"3239","3239","160","3","028*047"
"3238","3238","160","3","028*050"
"3237","3237","180","3","028*052"
"3236","3236","200","3","051*065"
"3235","3235","180","3","032*052"
"3234","3234","180","3","032*052"
"3233","3233","160","3","032*046"
"3232","3232","160","32","032*045"
"3231","3231","180","0","032*052"
"3230","3230","180","3","032*052"
"3229","3229","180","2","033*054"
"3228","3228","160","17","033*050"
"3227","3227","160","3","033*047"
"3226","3226","180","10","032*055"
"3225","3225","140","3","033*040"
"3224","3224","160","1","033*043"
"3223","3223","160","3","033*043"
"3222","3222","160","7","033*044"
"3221","3221","160","7","033*045"
"3220","3220","160","17","031*045"
"3219","3219","160","3","031*046"
"3218","3218","160","18","031*047"
"3217","3217","160","21","031*050"
"3216","3216","160","3","029*043"
"3215","3215","160","0","030*042"
"3214","3214","160","3","030*042"
"3213","3213","160","3","030*043"
"3212","3212","160","17","030*044"
"3211","3211","140","3","030*040"
"3210","3210","160","3","030*047"
"3209","3209","160","7","030*047"
"3208","3208","140","3","030*040"
"3207","3207","140","1","030*040"
"3206","3206","160","3","030*041"
"3205","3205","160","14","030*042"
"3204","3204","140","3","023*040"
"3203","3203","140","3","023*036"
"3202","3202","160","3","026*042"
"3201","3201","160","3","026*042"
"3200","3200","140","3","024*040"
"3199","3199","140","3","023*035"
"3198","3198","160","1","025*045"
"3197","3197","160","0","025*047"
"3196","3196","140","2","023*034"
"3195","3195","140","2","24*35*6"
"3194","3194","140","1","024*040"
"3193","3193","140","1","024*040"
"3192","3192","160","18","026*043"
"3191","3191","160","3","026*047"
"3190","3190","160","2","027*042"
"3189","3189","160","3","027*042"
"3188","3188","160","2","025*047"
"3187","3187","140","3","027*040"
"3186","3186","140","3","027*040"
"3185","3185","140","8","027*037"
"3184","3184","160","1","025*045"
"3183","3183","160","3","025*045"
"3182","3182","160","0","028*043"
"3181","3181","160","3","030*045"
"3180","3180","200","29","029*038"
"3179","3179","160","0","029*046"
"3178","3178","160","3","029*045"
"3177","3177","160","10","029*043"
"3176","3176","160","5","028*042"
"3175","3175","160","2","028*041"
"3174","3174","140","2","028*038"
"3173","3173","200","18","028*070"
"3172","3172","160","3","027*047"
"3171","3171","180","3","028*056"
"3170","3170","180","5","028*056"
"3169","3169","140","3","028*040"
"3168","3168","140","3","25.4*35*6"
"3167","3167","160","37","032*047"
"3166","3166","160","3","032*048"
"3165","3165","180","3","032*47/52"
"3164","3164","160","3","025*050"
"3163","3163","180","3","025*052"
"3162","3162","160","3","025*044"
"3161","3161","140","3","026*037"
"3160","3160","140","3","026*037"
"3159","3159","160","1","026*041"
"3158","3158","160","9","025*042"
"3157","3157","160","3","025*041"
"3156","3156","140","7","025*037"
"3155","3155","140","1","024*040"
"3154","3154","140","0","025*032"
"3153","3153","140","4","025*035"
"3152","3152","140","4","025*036"
"3151","3151","180","3","025*054"
"3150","3150","180","0","025*040"
"3149","3149","160","3","024*047"
"3148","3148","160","3","024*045"
"3147","3147","200","3","033*056"
"3146","3146","160","17","025*042"
"3145","3145","160","18","031*049"
"3144","3144","180","3","032*050"
"3143","3143","180","3","032*050"
"3142","3142","180","3","025*044"
"3141","3141","220","3","030*052"
"3140","3140","200","2","026*036"
"3139","3139","200","3","027*039"
"3138","3138","180","21","027*047"
"3137","3137","240","3","032*045"
"3136","3136","200","1","025*045"
"3135","3135","180","0","030*046"
"3134","3134","160","2","034*054"
"3133","3133","140","27","032*047"
"3132","3132","120","0","025*040"
"3131","3131","140","2","030*040"
"3130","3130","200","2","044*072"
"3129","3129","180","17","044*065"
"3128","3128","280","17","044*062"
"3127","3127","280","2","041*059"
"3126","3126","260","3","041*060"
"3125","3125","220","2","041*053"
"3124","3124","240","0","041*056"
"3123","3123","260","2","041*053"
"3122","3122","280","3","040*080"
"3121","3121","260","18","043*55,5/59,2"
"3120","3120","280","3","040*076"
"3119","3119","260","2","040*076"
"3118","3118","300","6","040*075"
"3117","3117","280","17","043*059"
"3116","3116","180","17","043*058"
"3115","3115","280","17","043*055"
"3114","3114","260","18","048*080"
"3113","3113","240","3","046*059"
"3112","3112","240","3","046*060"
"3111","3111","360","18","046*69,4/80"
"3110","3110","340","3","045*070"
"3109","3109","180","2","045*072"
"3108","3108","340","2","045*67/72"
"3107","3107","200","18","046*058"
"3106","3106","180","3","045*062"
"3105","3105","220","2","045*064"
"3104","3104","180","18","039*054"
"3103","3103","200","3","038*060"
"3102","3102","180","3","038*050"
"3101","3101","180","5","038*050"
"3100","3100","200","2","038*052"
"3099","3099","180","2","038*052"
"3098","3098","160","2","038*062"
"3097","3097","180","2","038*063"
"3096","3096","220","3","035*076"
"3095","3095","260","3","035*058"
"3094","3094","160","3","035*062"
"3093","3093","200","2","035*062"
"3092","3092","200","2","035*063"
"3091","3091","240","2","035*065"
"3090","3090","220","3","035*065"
"3089","3089","180","3","035*046"
"3088","3088","160","3","035*045"
"3087","3087","180","4","035*045"
"3086","3086","240","3","035*054"
"3085","3085","180","3","035*043"
"3084","3084","240","3","035*057"
"3083","3083","180","11","034*072"
"3082","3082","200","3","034*063"
"3081","3081","220","3","034*052"
"3080","3080","220","2","034*054"
"3079","3079","280","3","034*055"
"3078","3078","180","2","034*063"
"3077","3077","160","1","034*048"
"3076","3076","160","3","034*044"
"3075","3075","160","3","034*044"
"3074","3074","180","17","034*041"
"3073","3073","320","18","049*064"
"3072","3072","300","19","049*058"
"3071","3071","320","3","048*082"
"3070","3070","260","18","048*075"
"3069","3069","280","3","047*084"
"3068","3068","580","13","047*75/85"
"3067","3067","200","6","050*062"
"3066","3066","200","3","050*065"
"3065","3065","280","3","051*094"
"3064","3064","280","3","050*067"
"3063","3063","460","1","050*66/75"
"3062","3062","200","1","050*068"
"3061","3061","220","2","050*068"
"3060","3060","220","3","050*073"
"3059","3059","160","1","050*072"
"3058","3058","160","18","048*067"
"3057","3057","140","17","022*040"
"3056","3056","140","6","021*040"
"3055","3055","160","3","020*052"
"3054","3054","140","5","021*032"
"3053","3053","160","3","022*035"
"3052","3052","140","4","022*035"
"3051","3051","140","2","022*040"
"3050","3050","160","7","022*042"
"3049","3049","160","2","022*045"
"3048","3048","160","1","022*047"
"3047","3047","140","4","022*038"
"3046","3046","140","3","022*038"
"3045","3045","140","0","022*036"
"3044","3044","160","7","022*035"
"3043","3043","140","1","022*035"
"3042","3042","140","0","022*034"
"3041","3041","260","17","022*040"
"3040","3040","200","1","024*035"
"3039","3039","200","3","020*031"
"3038","3038","200","17","020*034"
"3037","3037","200","16","019*042"
"3036","3036","200","2","045*065"
"3035","3035","200","1","045*065"
"3034","3034","280","3","045*65/70"
"3033","3033","240","1","045*067"
"3032","3032","200","2","045*067"
"3031","3031","580","9","045*75/85"
"3030","3030","240","3","045*068"
"3029","3029","160","3","45*55*8"
"3028","3028","160","17","045*057"
"3027","3027","400","8","045*075"
"3026","3026","300","16","047*070"
"3025","3025","160","18","45*60/70*10"
"3024","3024","120","3","45*58*7"
"3023","3023","120","17","45*57*6.7"
"3022","3022","140","3","45*60*7"
"3021","3021","160","3","45*60*7/9"
"3020","3020","180","3","045*062"
"3019","3019","180","1","045*062"
"3018","3018","260","17","045*64/74"
"3017","3017","200","3","048*062"
"3016","3016","260","0","049*065"
"3015","3015","200","0","040*054"
"3014","3014","780","1","028*57/59"
"3013","3013","340","1","077*100"
"3012","3012","600","1","044*065"
"3011","3011","400","7","042*58/60"
"3010","3010","120","47","030*043"
"3009","3009","400","48","020*048"
"3008","3008","120","98","28*40*7/10"
"3007","3007","120","96","025*038"
"3006","3006","400","19","048*059"
"3005","3005","400","19","051*062"
"3004","3004","400","19","048*060"
"3003","3003","200","19","031*039"
"3002","3002","200","48","025*035"
"3001","3001","400","15","060*070"
"3000","3000","360","13","035*047"
