"Order Items: Product ID","Order Items: Variation ID","Order Items: SKU","Order Items: Product Name","Order Items: Quantity","Order Items: Total"
"3454","","869","F-00589A","5","450"
"2726","","141","F-01159","9","270"
"2680","","95","F-00011","6","180"
"2721","","136","F-00558","9","270"
"2667","","82","F-00114","6","180"
"2854","","269","F-00739","6","540"
"2982","","397","F-01158","6","360"
"3065","","480","F-00023X","6","720"
"3148","","563","F-00096","6","360"
"3562","","977","F-00417","6","540"
"3198","","613","F-00923X","6","720"
"3641","","1056","F-00880X","6","720"
"3655","","1070","F-00444M","6","540"
"3581","","996","F-01125","6","540"
"3580","","995","F-00273M","6","540"
"2680","","95","F-00011","10","300"
"2710","","125","F-00063X","5","300"
"2712","","127","F-00558X","5","300"
"2721","","136","F-00558","10","300"
"2719","","134","F-00063","10","300"
"3131","","546","F-00243M","4","360"
"3148","","563","F-00096","4","240"
"3171","","586","F-00534","6","540"
"3433","","848","F-00088","6","360"
"3443","","858","F-00026","10","600"
"3453","","868","F-00378","10","900"
"3502","","917","F-00495","6","360"
"2896","","311","F-00086","6","360"
"3837","","1111","F-00451","4","360"
"3835","","1109","F-00939","4","360"
"3295","","710","F-00832","4","360"
"3611","","1026","F-00205","2","180"
"3656","","1071","F-00880","5","450"
"3584","","999","F-00719","4","360"
"2721","","136","F-00558","8","240"
"2712","","127","F-00558X","2","120"
"2680","","95","F-00011","8","240"
"2677","","92","F-00030","6","180"
"2667","","82","F-00114","4","120"
"2750","","165","F-00109","4","240"
"2748","","163","F-00108","4","240"
"2755","","170","F-00168","2","120"
"2741","","156","F-00186A","4","240"
"2685","","100","F-00140","4","240"
"2661","","76","F-00110","4","120"
"3522","","937","F-00435","2","180"
"3449","","864","F-00142","2","120"
"3560","","975","F-00017","2","180"
"3527","","942","F-00017X","2","240"
"3563","","978","F-00021","2","180"
"3531","","946","F-00021X","2","240"
"3133","","548","F-00023","2","180"
"3065","","480","F-00023X","2","240"
"2865","","280","F-00024","3","270"
"3443","","858","F-00026","3","180"
"2957","","372","F-00028","2","120"
"2902","","317","F-00028X","2","240"
"3564","","979","F-00029","2","180"
"3532","","947","F-00029X","1","120"
"3145","","560","F-00031","4","240"
"3561","","976","F-00033","2","180"
"3528","","943","F-00033X","2","240"
"2859","","274","F-00035","2","180"
"2837","","252","F-00035X","1","120"
"3098","","513","F-00038","2","180"
"3554","","969","F-00062M","2","180"
"3013","","428","F-00090","2","180"
"2881","","296","F-00090XX","2","240"
"3129","","544","F-00093","2","180"
"3651","","1066","F-00103M","2","180"
"3624","","1039","F-00103X","2","240"
"2988","","403","F-00121","2","180"
"2919","","334","F-00121X","2","240"
"3398","","813","F-00128","3","270"
"3335","","750","F-00128X","2","240"
"3396","","811","F-00133","2","180"
"3328","","743","F-00133X","1","120"
"3467","","882","F-00139","2","180"
"3382","","797","F-00139Х","2","240"
"3031","","446","F-00231","2","180"
"2942","","357","F-00231X","1","120"
"3037","","452","F-00232","2","180"
"2945","","360","F-00232X","1","120"
"3004","","419","F-00238","2","180"
"2960","","375","F-00239","1","90"
"3179","","594","F-00241","2","180"
"3131","","546","F-00243M","2","180"
"3157","","572","F-00246","2","180"
"3078","","493","F-00246X","1","120"
"3225","","640","F-00247","2","180"
"3267","","682","F-00258","2","180"
"3292","","707","F-00259","2","180"
"3226","","641","F-00259X","1","120"
"3258","","673","F-00261","2","180"
"3195","","610","F-00261X","1","120"
"3350","","765","F-00267","2","180"
"3314","","729","F-00267X","1","90"
"2970","","385","F-00287","1","90"
"3166","","581","F-00288","2","180"
"3082","","497","F-00288X","1","120"
"3030","","445","F-00291","2","180"
"3181","","596","F-00293","2","180"
"3088","","503","F-00293X","2","240"
"2971","","386","F-00360","2","180"
"2910","","325","F-00360X","2","240"
"3134","","549","F-00369","4","360"
"3066","","481","F-00369X","2","240"
"3259","","674","F-00371","2","180"
"3196","","611","F-00371X","1","120"
"3421","","836","F-00375","2","180"
"3185","","600","F-00377","2","180"
"3091","","506","F-00377X","1","120"
"3453","","868","F-00378","4","360"
"3374","","789","F-00378X","2","240"
"3018","","433","F-00397","2","180"
"2933","","348","F-00397X","1","120"
"3440","","855","F-00409","2","180"
"3372","","787","F-00409X","1","120"
"3567","","982","F-00417A","2","180"
"3124","","539","F-00423","2","180"
"3058","","473","F-00423X","1","120"
"2853","","268","F-00440","2","180"
"2834","","249","F-00440X","1","120"
"2860","","275","F-00441","2","180"
"2838","","253","F-00441X","2","240"
"3654","","1069","F-00444","2","180"
"3655","","1070","F-00444M","2","180"
"2980","","395","F-00445","1","90"
"3075","","490","F-00448X","2","240"
"3446","","861","F-00479M","2","180"
"3243","","658","F-00483","2","120"
"3589","","1004","F-00486A","1","90"
"3565","","980","F-00486","4","360"
"3533","","948","F-00486X","2","240"
"3155","","570","F-00488","4","360"
"3076","","491","F-00488X","2","240"
"3248","","663","F-00490","2","120"
"3458","","873","F-00492","2","180"
"3378","","793","F-00492X","2","240"
"3171","","586","F-00534","2","180"
"3085","","500","F-00534X","2","240"
"3263","","678","F-00535","3","270"
"3202","","617","F-00535X","2","240"
"3556","","971","F-00537","2","180"
"3524","","939","F-00537X","1","120"
"3557","","972","F-00539","1","90"
"3558","","973","F-00539M","1","90"
"3525","","940","F-00539XM","1","120"
"3526","","941","F-00539X","1","120"
"3260","","675","F-00541","2","180"
"3197","","612","F-00541X","1","120"
"3280","","695","F-00542A","1","90"
"3282","","697","F-00542M","1","90"
"3218","","633","F-00542X","1","120"
"3470","","885","F-00546M","1","90"
"3469","","884","F-00546","1","90"
"3383","","798","F-00546Х","1","120"
"3806","","1080","F-00560","2","180"
"3632","","1047","F-00560X","1","120"
"3441","","856","F-00584","2","180"
"3373","","788","F-00584X","1","120"
"3607","","1022","F-00587M","2","180"
"3598","","1013","F-00587X","2","240"
"3605","","1020","F-00588","2","180"
"3597","","1012","F-00588X","1","120"
"3442","","857","F-00589","2","180"
"3454","","869","F-00589A","1","90"
"3376","","791","F-00589X","2","240"
"2978","","393","F-00601","2","180"
"2916","","331","F-00601X","1","120"
"3105","","520","F-00613","2","180"
"3499","","914","F-00633","2","120"
"3657","","1072","F-00678","2","180"
"3628","","1043","F-00678X","2","240"
"3416","","831","F-00697","1","90"
"3569","","984","F-00704","1","90"
"3399","","814","F-00734","1","90"
"3336","","751","F-00734X","1","120"
"3400","","815","F-00735","1","90"
"3337","","752","F-00735X","1","120"
"3459","","874","F-00754","2","180"
"3379","","794","F-00754X","1","120"
"3397","","812","F-00765","2","180"
"2962","","377","F-00783","2","180"
"2906","","321","F-00783X","1","120"
"2921","","336","F-00830X","1","120"
"3656","","1071","F-00880","2","180"
"3409","","824","F-00914","2","180"
"3345","","760","F-00914X","1","120"
"3102","","517","F-00911","3","270"
"3070","","485","F-00911X","1","120"
"3486","","901","F-01023","2","180"
"3428","","843","F-01177","2","180"
"2680","","95","F-00011","20","600"
"2669","","84","F-00600","15","450"
"2982","","397","F-01158","8","480"
"3237","","652","F-00141","15","900"
"3246","","661","F-00047","1","60"
"3248","","663","F-00490","10","600"
"3365","","780","F-00986","10","900"
"3361","","776","F-00951X","2","240"
"3418","","833","F-00940","15","1350"
"3438","","853","F-00487","10","600"
"3325","","740","F-00101","5","300"
"3400","","815","F-00735","9","810"
"3582","","997","F-00756","10","900"
"3593","","1008","F-00374","10","900"
"2662","","77","F-00740","2","60"
"2665","","80","F-00769","3","90"
"2686","","101","F-00886","5","300"
"2710","","125","F-00063X","4","240"
"2743","","158","F-00100","5","300"
"2815","","230","F-00494","3","270"
"2776","","191","F-00494X","3","360"
"2897","","312","F-00130","4","240"
"2919","","334","F-00121X","4","480"
"2978","","393","F-00601","4","360"
"2971","","386","F-00360","6","540"
"2966","","381","F-00198","4","360"
"3018","","433","F-00397","3","270"
"3203","","618","F-00524","3","270"
"3237","","652","F-00141","5","300"
"3129","","544","F-00093","3","270"
"3250","","665","F-00389","2","120"
"3263","","678","F-00535","6","540"
"3202","","617","F-00535X","2","240"
"3325","","740","F-00101","5","300"
"3328","","743","F-00133X","4","480"
"3335","","750","F-00128X","4","480"
"3334","","749","F-00492XX","2","240"
"3337","","752","F-00735X","2","240"
"3377","","792","F-01048X","2","240"
"3384","","799","F-00662Х","2","240"
"3396","","811","F-00133","8","720"
"3398","","813","F-00128","3","270"
"3434","","849","F-00319","5","300"
"3451","","866","F-00589M","6","540"
"3458","","873","F-00492","2","180"
"3481","","896","F-00961","4","360"
"3493","","908","F-00113","4","240"
"3516","","931","F-00358","6","360"
"2637","","52","F-00421X","2","120"
"2640","","55","F-00484X","5","300"
"2647","","62","F-00561X","5","300"
"2680","","95","F-00011","5","150"
"2713","","128","F-00663X","5","300"
"2684","","99","F-01105","5","150"
"2730","","145","F-00058","5","150"
"2745","","160","F-00531X","3","270"
"2785","","200","F-00797X","3","360"
"2773","","188","F-00670X","3","360"
"2832","","247","F-00938","3","180"
"2921","","336","F-00830X","3","360"
"2927","","342","F-00543X","3","360"
"2907","","322","F-00831X","3","360"
"2908","","323","F-00198X","3","360"
"3072","","487","F-01175X","4","480"
"3084","","499","F-00534XA","3","360"
"3224","","639","F-01138X","2","240"
"3139","","554","F-00653","4","360"
"3132","","547","F-00844","4","360"
"3320","","735","F-00825X","2","240"
"2680","","95","F-00011","15","450"
"3563","","978","F-00021","4","360"
"3443","","858","F-00026","15","900"
"3325","","740","F-00101","15","900"
"3650","","1065","F-00103","15","1350"
"3624","","1039","F-00103X","15","1800"
"2751","","166","F-00104","15","900"
"2750","","165","F-00109","15","900"
"2661","","76","F-00110","20","600"
"2667","","82","F-00114","50","1500"
"2892","","307","F-00118","20","1200"
"3449","","864","F-00142","15","900"
"2755","","170","F-00168","20","1200"
"3437","","852","F-00169","15","900"
"3252","","667","F-00206","20","1200"
"3555","","970","F-00209","10","600"
"2959","","374","F-00236","15","1350"
"3292","","707","F-00259","15","1350"
"3294","","709","F-00376","50","4500"
"3832","","1106","F-00398","20","1800"
"3453","","868","F-00378","50","4500"
"3326","","741","F-00408","22","1320"
"2611","","26","F-00414","20","600"
"3655","","1070","F-00444M","40","3600"
"2639","","54","F-00464","15","900"
"3562","","977","F-00417","15","1350"
"3284","","699","F-00501","15","1350"
"3006","","421","F-00543","15","1350"
"3806","","1080","F-00560","15","1350"
"3607","","1022","F-00587M","15","1350"
"3568","","983","F-00593","15","1350"
"2596","","11","F-00597","20","1200"
"2961","","376","F-00651","20","1800"
"2722","","137","F-00663","100","3000"
"3048","","463","F-00712","10","900"
"3591","","1006","F-00718","30","2700"
"3586","","1001","F-00801","10","900"
"3303","","718","F-01154","20","1800"
"2586","","1","F-0000A","2","240"
"2588","","3","F-00355","2","120"
"2589","","4","F-00608","2","120"
"2590","","5","F-00102","2","180"
"2592","","7","F-00726","2","180"
"2593","","8","F-00372","2","180"
"2594","","9","F-00523","2","180"
"2596","","11","F-00597","3","180"
"2598","","13","F-00365","3","90"
"2599","","14","F-00052","2","60"
"2602","","17","F-00689","4","240"
"2605","","20","F-00976","2","60"
"2606","","21","F-00148","1","60"
"2608","","23","F-00586","2","120"
"2609","","24","F-00556","2","120"
"2612","","27","F-00473","4","120"
"2613","","28","F-00154","3","90"
"2614","","29","F-00465","2","120"
"2617","","32","F-00687","2","180"
"2620","","35","F-00982","2","120"
"2621","","36","F-00182","2","60"
"2622","","37","F-00080","3","90"
"2627","","42","F-00855","5","150"
"2631","","46","F-00517","4","120"
"2634","","49","F-00959","2","60"
"2638","","53","F-00185","2","60"
"2649","","64","F-00657","2","60"
"2656","","71","F-00307","2","120"
"2657","","72","F-00313","3","90"
"2661","","76","F-00110","10","300"
"2663","","78","F-00111","10","300"
"2664","","79","F-00315","3","90"
"2665","","80","F-00769","3","90"
"2666","","81","F-00619","3","90"
"2677","","92","F-00030","4","120"
"2680","","95","F-00011","3","90"
"2683","","98","F-01100","5","150"
"2685","","100","F-00140","2","120"
"2688","","103","F-00308","3","180"
"2689","","104","F-00607","5","150"
"2691","","106","F-00144","5","300"
"2695","","110","F-01071","5","300"
"2696","","111","F-00529","2","120"
"2700","","115","F-00895","3","90"
"2701","","116","F-00868","3","90"
"2704","","119","F-00146","2","120"
"2707","","122","F-00641","1","60"
"2709","","124","F-00915","2","120"
"2718","","133","F-00138","2","120"
"2722","","137","F-00663","5","150"
"2729","","144","F-00884","2","60"
"2728","","143","F-00666","3","90"
"2730","","145","F-00058","3","90"
"2731","","146","F-00217","2","180"
"2734","","149","F-00609","3","180"
"2736","","151","F-00562","2","120"
"2739","","154","F-01153","3","180"
"2738","","153","F-00216","2","180"
"2741","","156","F-00186A","2","120"
"2742","","157","F-00100A","2","120"
"2744","","159","F-00186","2","120"
"2746","","161","F-00659","2","180"
"2748","","163","F-00108","2","120"
"2750","","165","F-00109","2","120"
"2751","","166","F-00104","2","120"
"2754","","169","F-01148","3","180"
"2757","","172","F-00720","2","120"
"2759","","174","F-00493","3","180"
"2761","","176","F-00605","4","240"
"2765","","180","F-00576","2","180"
"2794","","209","F-00890","4","240"
"2793","","208","F-00759","2","120"
"2795","","210","F-00098","3","270"
"2797","","212","F-00796","2","180"
"2798","","213","F-00497","2","180"
"2805","","220","F-00283","2","180"
"2806","","221","F-01010","2","120"
"2810","","225","F-00889","2","120"
"2809","","224","F-00381","2","180"
"2812","","227","F-00670","2","180"
"2814","","229","F-00948","2","180"
"2815","","230","F-00494","2","180"
"2816","","231","F-00670A","2","240"
"2820","","235","F-00949","2","180"
"2824","","239","F-00222M","4","360"
"2823","","238","F-00222","4","360"
"2830","","245","F-00748","2","120"
"2832","","247","F-00938","5","300"
"2833","","248","F-0000B","2","240"
"3129","","544","F-00093","1","90"
"3166","","581","F-00288","1","90"
"3586","","1001","F-00801","1","90"
"3134","","549","F-00369","1","90"
"3113","","528","F-00406","1","90"
"3010","","425","F-00229","2","180"
"2961","","376","F-00651","2","180"
"3263","","678","F-00535","1","90"
"3252","","667","F-00206","1","60"
"3416","","831","F-00697","1","90"
"3294","","709","F-00376","1","90"
"3258","","673","F-00261","1","90"
"2977","","392","F-00476","1","90"
"3259","","674","F-00371","1","90"
"3261","","676","F-00545","1","90"
"3256","","671","F-00923","1","90"
"3396","","811","F-00133","1","90"
"3412","","827","F-00270","1","90"
"2865","","280","F-00024","1","90"
"2866","","281","F-00396","1","90"
"2681","","96","F-00037","1","30"
"3657","","1072","F-00678","1","90"
"2881","","296","F-00090XX","1","120"
"2724","","139","F-00887","1","30"
"3280","","695","F-00542A","1","90"
"3447","","862","F-00981","1","60"
"3034","","449","F-00878","2","180"
"3327","","742","F-00811","1","60"
"3028","","443","F-00230","1","90"
"3290","","705","F-00994","1","90"
"3367","","782","F-00931","1","90"
"3343","","758","F-00265","1","90"
"3587","","1002","F-00450","2","180"
"3018","","433","F-00397","2","180"
"3288","","703","F-01138","1","90"
"2808","","223","F-00333","2","120"
"3472","","887","F-00662M","2","180"
"2622","","37","F-00080","3","90"
"2631","","46","F-00517","3","90"
"3522","","937","F-00435","5","450"
"3098","","513","F-00038","10","900"
"3193","","608","F-00025X","6","720"
"3376","","791","F-00589X","5","600"
"3460","","875","F-00022","5","450"
"3446","","861","F-00479M","3","270"
"2662","","77","F-00740","3","90"
"2667","","82","F-00114","3","90"
"2702","","117","F-00368","3","90"
"2744","","159","F-00186","1","60"
"2722","","137","F-00663","10","300"
